ts,o,h,l,c,v
1722787200000,2825.36,2836.66,2620.0,2698.7,491580.92
1722794400000,2698.7,2766.6,2681.51,2755.95,246143.42
1722801600000,2755.95,2771.0,2723.36,2729.27,91133.15
1722808800000,2729.27,2750.69,2678.62,2687.41,104376.68
1722816000000,2687.41,2695.74,2086.92,2316.57,1407481.18
1722823200000,2316.57,2344.27,2210.31,2311.65,468826.64
1722830400000,2311.65,2386.25,2260.13,2310.2,440383.69
1722837600000,2310.2,2367.21,2152.98,2356.7,676109.45
1722844800000,2356.7,2362.48,2274.08,2316.0,249873.97
1722852000000,2316.0,2317.99,2222.22,2289.31,335794.72
1722859200000,2289.31,2349.0,2181.34,2335.8,616947.72
1722866400000,2335.8,2461.16,2335.77,2449.33,453429.96
1722873600000,2449.33,2520.42,2425.87,2468.29,283429.53
1722880800000,2468.29,2472.23,2360.94,2403.54,227837.48
1722888000000,2403.54,2469.52,2400.2,2426.98,151664.44
1722895200000,2426.98,2473.67,2408.4,2418.38,93053.14
1722902400000,2418.38,2545.79,2414.21,2515.14,210290.96
1722909600000,2515.14,2522.49,2479.99,2490.48,76421.09
1722916800000,2490.48,2525.4,2477.0,2523.88,71137.8
1722924000000,2523.88,2534.1,2492.37,2522.35,88019.78
1722931200000,2522.35,2524.02,2438.33,2461.71,172227.16
1722938400000,2461.71,2473.46,2441.0,2456.84,77001.69
1722945600000,2456.84,2468.6,2412.17,2451.48,161803.33
1722952800000,2451.48,2554.66,2449.21,2526.48,228647.84
1722960000000,2526.48,2547.43,2478.87,2481.91,132117.85
1722967200000,2481.91,2521.36,2480.24,2491.17,114412.75
1722974400000,2491.17,2502.02,2471.44,2491.37,91201.29
1722981600000,2491.37,2512.43,2444.12,2459.73,116734.94
1722988800000,2459.73,2502.67,2423.27,2498.78,110111.31
1722996000000,2498.78,2528.91,2479.2,2505.87,107760.69
1723003200000,2505.87,2533.3,2501.65,2503.89,91142.82
1723010400000,2503.89,2518.69,2483.08,2509.66,65997.34
