bar,side,action,price,notional,fee
1665,1,CLOSE,19965.17,3750.0,0.75
1665,1,CLOSE,19664.19,3750.0,0.75
1665,1,OPEN,20270.25,3750.0,0.75
1665,1,OPEN,19860.75,3750.0,0.75
1666,1,CLOSE,19459.44,3750.0,0.75
1666,1,OPEN,20372.62,3750.0,0.75
1666,1,OPEN,20065.5,3750.0,0.75
1667,1,CLOSE,19965.17,3750.0,0.75
1667,1,CLOSE,19664.19,3750.0,0.75
1667,1,OPEN,20270.25,3750.0,0.75
1668,1,CLOSE,19459.44,3750.0,0.75
1668,1,OPEN,20372.62,3750.0,0.75
1668,1,OPEN,20065.5,3750.0,0.75
1669,1,CLOSE,19965.17,3750.0,0.75
1669,1,CLOSE,19664.19,3750.0,0.75
1669,1,OPEN,20270.25,3750.0,0.75
1670,1,CLOSE,19459.44,3750.0,0.75
1670,1,OPEN,20372.62,3750.0,0.75
1670,1,OPEN,20065.5,3750.0,0.75
1671,1,CLOSE,19965.17,3750.0,0.75
1671,1,CLOSE,19664.19,3750.0,0.75
1671,1,OPEN,20270.25,3750.0,0.75
1672,1,CLOSE,19459.44,3750.0,0.75
1672,1,OPEN,20372.62,3750.0,0.75
1672,1,OPEN,20065.5,3750.0,0.75
1673,1,CLOSE,19965.17,3750.0,0.75
1673,1,CLOSE,19664.19,3750.0,0.75
1673,1,OPEN,20270.25,3750.0,0.75
1674,1,CLOSE,19459.44,3750.0,0.75
1674,1,OPEN,20372.62,3750.0,0.75
1674,1,OPEN,20065.5,3750.0,0.75
1675,1,CLOSE,19965.17,3750.0,0.75
1675,1,CLOSE,19664.19,3750.0,0.75
1675,1,CLOSE,19066.32,3750.0,0.75
1675,1,OPEN,20270.25,3750.0,0.75
1676,1,CLOSE,19459.44,3750.0,0.75
1676,1,OPEN,20372.62,3750.0,0.75
1676,1,OPEN,20065.5,3750.0,0.75
1676,1,OPEN,19860.75,3750.0,0.75
1677,1,CLOSE,19965.17,3750.0,0.75
1677,1,CLOSE,19664.19,3750.0,0.75
1677,1,CLOSE,19066.32,3750.0,0.75
1677,1,OPEN,20270.25,3750.0,0.75
1678,1,CLOSE,19459.44,3750.0,0.75
1678,1,OPEN,20372.62,3750.0,0.75
1678,1,OPEN,20065.5,3750.0,0.75
1678,1,OPEN,19860.75,3750.0,0.75
1679,1,CLOSE,19965.17,3750.0,0.75
1679,1,CLOSE,19664.19,3750.0,0.75
1679,1,CLOSE,19066.32,3750.0,0.75
1679,1,OPEN,20270.25,3750.0,0.75
1680,1,CLOSE,19459.44,3750.0,0.75
1680,1,OPEN,20372.62,3750.0,0.75
1680,1,OPEN,20065.5,3750.0,0.75
1680,1,OPEN,19860.75,3750.0,0.75
1681,1,CLOSE,19965.17,3750.0,0.75
1681,1,CLOSE,19664.19,3750.0,0.75
1681,1,OPEN,20270.25,3750.0,0.75
1682,1,CLOSE,19459.44,3750.0,0.75
1682,1,OPEN,20372.62,3750.0,0.75
1682,1,OPEN,20065.5,3750.0,0.75
1683,1,CLOSE,19965.17,3750.0,0.75
1683,1,CLOSE,19664.19,3750.0,0.75
1683,1,OPEN,20270.25,3750.0,0.75
1684,1,CLOSE,19459.44,3750.0,0.75
1684,1,OPEN,20372.62,3750.0,0.75
1684,1,OPEN,20065.5,3750.0,0.75
1685,1,CLOSE,19965.17,3750.0,0.75
1685,1,CLOSE,19664.19,3750.0,0.75
1685,1,OPEN,20270.25,3750.0,0.75
1686,1,CLOSE,19459.44,3750.0,0.75
1686,1,OPEN,20372.62,3750.0,0.75
1686,1,OPEN,20065.5,3750.0,0.75
1687,1,CLOSE,19965.17,3750.0,0.75
1687,1,CLOSE,19664.19,3750.0,0.75
1687,1,OPEN,20270.25,3750.0,0.75
1688,1,CLOSE,19459.44,3750.0,0.75
1688,1,OPEN,20372.62,3750.0,0.75
1688,1,OPEN,20065.5,3750.0,0.75
1689,1,CLOSE,19965.17,3750.0,0.75
1689,1,CLOSE,19664.19,3750.0,0.75
1689,1,OPEN,20270.25,3750.0,0.75
1690,1,CLOSE,19459.44,3750.0,0.75
1690,1,OPEN,20372.62,3750.0,0.75
1690,1,OPEN,20065.5,3750.0,0.75
1691,1,CLOSE,19965.17,3750.0,0.75
1691,1,CLOSE,19664.19,3750.0,0.75
1691,1,OPEN,20270.25,3750.0,0.75
1692,1,CLOSE,19459.44,3750.0,0.75
1692,1,OPEN,20372.62,3750.0,0.75
1692,1,OPEN,20065.5,3750.0,0.75
1693,1,CLOSE,19965.17,3750.0,0.75
1693,1,CLOSE,19664.19,3750.0,0.75
1693,1,OPEN,20270.25,3750.0,0.75
1694,1,CLOSE,19459.44,3750.0,0.75
1694,1,OPEN,20372.62,3750.0,0.75
1694,1,OPEN,20065.5,3750.0,0.75
1695,1,CLOSE,19965.17,3750.0,0.75
1695,1,CLOSE,19664.19,3750.0,0.75
1695,1,OPEN,20270.25,3750.0,0.75
1696,1,CLOSE,19459.44,3750.0,0.75
1696,1,OPEN,20372.62,3750.0,0.75
1696,1,OPEN,20065.5,3750.0,0.75
1697,1,CLOSE,19965.17,3750.0,0.75
1697,1,CLOSE,19664.19,3750.0,0.75
1697,1,OPEN,20270.25,3750.0,0.75
1698,1,CLOSE,19459.44,3750.0,0.75
1698,1,OPEN,20372.62,3750.0,0.75
1698,1,OPEN,20065.5,3750.0,0.75
1699,1,CLOSE,19965.17,3750.0,0.75
1699,1,CLOSE,19664.19,3750.0,0.75
1699,1,OPEN,20270.25,3750.0,0.75
1700,1,CLOSE,19459.44,3750.0,0.75
1700,1,OPEN,20372.62,3750.0,0.75
1700,1,OPEN,20065.5,3750.0,0.75
1701,1,CLOSE,19965.17,3750.0,0.75
1701,1,CLOSE,19664.19,3750.0,0.75
1701,1,OPEN,20252.03,3750.0,0.75
1702,1,CLOSE,19441.95,3750.0,0.75
1702,1,OPEN,20354.32,3750.0,0.75
1702,1,OPEN,20047.47,3750.0,0.75
1703,1,CLOSE,19947.23,3750.0,0.75
1703,1,CLOSE,19646.52,3750.0,0.75
1703,1,OPEN,20252.03,3750.0,0.75
1704,1,CLOSE,19441.95,3750.0,0.75
1704,1,OPEN,20354.32,3750.0,0.75
1704,1,OPEN,20047.47,3750.0,0.75
1705,1,CLOSE,19947.23,3750.0,0.75
1705,1,CLOSE,19646.52,3750.0,0.75
1705,1,OPEN,20252.03,3750.0,0.75
1706,1,CLOSE,19441.95,3750.0,0.75
1706,1,OPEN,20354.32,3750.0,0.75
1706,1,OPEN,20047.47,3750.0,0.75
1707,1,CLOSE,19947.23,3750.0,0.75
1707,1,CLOSE,19646.52,3750.0,0.75
1707,1,OPEN,20252.03,3750.0,0.75
1708,1,CLOSE,19441.95,3750.0,0.75
1708,1,OPEN,20354.32,3750.0,0.75
1708,1,OPEN,20047.47,3750.0,0.75
1709,1,CLOSE,19947.23,3750.0,0.75
1709,1,CLOSE,19646.52,3750.0,0.75
1709,1,OPEN,20252.03,3750.0,0.75
1710,1,CLOSE,19441.95,3750.0,0.75
1710,1,OPEN,20354.32,3750.0,0.75
1710,1,OPEN,20047.47,3750.0,0.75
1711,1,CLOSE,19947.23,3750.0,0.75
1711,1,CLOSE,19646.52,3750.0,0.75
1711,1,OPEN,20252.03,3750.0,0.75
1712,1,CLOSE,19441.95,3750.0,0.75
1712,1,OPEN,20354.32,3750.0,0.75
1712,1,OPEN,20047.47,3750.0,0.75
1713,1,CLOSE,19947.23,3750.0,0.75
1713,1,CLOSE,19646.52,3750.0,0.75
1713,1,OPEN,20252.03,3750.0,0.75
1714,1,CLOSE,19441.95,3750.0,0.75
1714,1,OPEN,20354.32,3750.0,0.75
1714,1,OPEN,20047.47,3750.0,0.75
1715,1,CLOSE,19947.23,3750.0,0.75
1715,1,CLOSE,19646.52,3750.0,0.75
1715,1,OPEN,20252.03,3750.0,0.75
1716,1,CLOSE,19441.95,3750.0,0.75
1716,1,OPEN,20354.32,3750.0,0.75
1716,1,OPEN,20047.47,3750.0,0.75
1717,1,CLOSE,19947.23,3750.0,0.75
1717,1,CLOSE,19646.52,3750.0,0.75
1717,1,OPEN,20252.03,3750.0,0.75
1718,1,CLOSE,19441.95,3750.0,0.75
1718,1,OPEN,20354.32,3750.0,0.75
1718,1,OPEN,20047.47,3750.0,0.75
1719,1,CLOSE,19947.23,3750.0,0.75
1719,1,CLOSE,19646.52,3750.0,0.75
1719,1,OPEN,20252.03,3750.0,0.75
1720,1,OPEN,20354.32,3750.0,0.75
1720,1,OPEN,20047.47,3750.0,0.75
1721,1,CLOSE,19947.23,3750.0,0.75
1721,1,CLOSE,19646.52,3750.0,0.75
1722,1,CLOSE,19441.95,3750.0,0.75
1722,1,OPEN,20354.32,3750.0,0.75
1722,1,OPEN,20047.47,3750.0,0.75
1723,1,CLOSE,19947.23,3750.0,0.75
1723,1,CLOSE,19646.52,3750.0,0.75
1723,1,OPEN,20252.03,3750.0,0.75
1724,1,OPEN,20354.32,3750.0,0.75
1724,1,OPEN,20047.47,3750.0,0.75
1725,1,CLOSE,19947.23,3750.0,0.75
1725,1,CLOSE,19646.52,3750.0,0.75
1726,1,OPEN,20354.32,3750.0,0.75
1726,1,OPEN,20047.47,3750.0,0.75
1727,1,CLOSE,19947.23,3750.0,0.75
1727,1,CLOSE,19646.52,3750.0,0.75
1728,1,OPEN,20354.32,3750.0,0.75
1728,1,OPEN,20047.47,3750.0,0.75
1729,1,CLOSE,19947.23,3750.0,0.75
1729,1,CLOSE,19646.52,3750.0,0.75
1730,1,OPEN,20354.32,3750.0,0.75
1730,1,OPEN,20047.47,3750.0,0.75
1731,1,CLOSE,19947.23,3750.0,0.75
1731,1,CLOSE,19646.52,3750.0,0.75
1732,1,OPEN,20354.32,3750.0,0.75
1732,1,OPEN,20047.47,3750.0,0.75
1733,1,CLOSE,19947.23,3750.0,0.75
1733,1,CLOSE,19646.52,3750.0,0.75
1734,1,OPEN,20223.32,3750.0,0.75
1734,1,OPEN,19918.44,3750.0,0.75
1735,1,CLOSE,19818.85,3750.0,0.75
1736,1,OPEN,20223.32,3750.0,0.75
1737,1,CLOSE,19818.85,3750.0,0.75
1737,1,CLOSE,19520.07,3750.0,0.75
1738,1,OPEN,20223.32,3750.0,0.75
1738,1,OPEN,19918.44,3750.0,0.75
1739,1,CLOSE,19818.85,3750.0,0.75
1740,1,OPEN,20223.32,3750.0,0.75
1741,1,CLOSE,19818.85,3750.0,0.75
1742,1,CLOSE,19441.95,3750.0,0.75
1742,1,CLOSE,19520.07,3750.0,0.75
1742,1,OPEN,20154.72,3750.0,0.75
1743,1,CLOSE,19751.63,3750.0,0.75
1743,1,OPEN,20053.44,3750.0,0.75
1743,1,OPEN,19850.88,3750.0,0.75
1744,1,CLOSE,19453.86,3750.0,0.75
1744,1,OPEN,20154.72,3750.0,0.75
1745,1,CLOSE,19751.63,3750.0,0.75
1745,1,OPEN,19850.88,3750.0,0.75
1746,1,CLOSE,19251.3,3750.0,0.75
1746,1,CLOSE,19453.86,3750.0,0.75
1746,1,OPEN,20017.79,3750.0,0.75
1747,1,CLOSE,19617.43,3750.0,0.75
1747,1,OPEN,19871.31,3750.0,0.75
1747,1,OPEN,19670.59,3750.0,0.75
1748,1,CLOSE,19277.18,3750.0,0.75
1748,1,OPEN,19971.67,3750.0,0.75
1749,1,CLOSE,19572.24,3750.0,0.75
1749,1,OPEN,19667.44,3750.0,0.75
1750,1,CLOSE,19274.09,3750.0,0.75
1750,1,OPEN,19968.48,3750.0,0.75
1751,1,CLOSE,19569.11,3750.0,0.75
1751,1,OPEN,19667.44,3750.0,0.75
1752,1,CLOSE,19274.09,3750.0,0.75
1752,1,OPEN,19968.48,3750.0,0.75
1753,1,CLOSE,19569.11,3750.0,0.75
1753,1,OPEN,19667.44,3750.0,0.75
1754,1,CLOSE,19274.09,3750.0,0.75
1754,1,OPEN,19968.48,3750.0,0.75
1755,1,CLOSE,19569.11,3750.0,0.75
1755,1,OPEN,19667.44,3750.0,0.75
1756,1,CLOSE,19274.09,3750.0,0.75
1756,1,OPEN,19968.48,3750.0,0.75
1757,1,CLOSE,19569.11,3750.0,0.75
1757,1,OPEN,19667.44,3750.0,0.75
1758,1,CLOSE,19274.09,3750.0,0.75
1758,1,OPEN,19968.48,3750.0,0.75
1759,1,CLOSE,19569.11,3750.0,0.75
1759,1,OPEN,19667.44,3750.0,0.75
1760,1,CLOSE,19274.09,3750.0,0.75
1760,1,OPEN,19968.48,3750.0,0.75
1761,1,CLOSE,19569.11,3750.0,0.75
1761,1,OPEN,19667.44,3750.0,0.75
1762,1,CLOSE,19274.09,3750.0,0.75
1762,1,OPEN,19968.48,3750.0,0.75
1763,1,CLOSE,19569.11,3750.0,0.75
1763,1,OPEN,19667.44,3750.0,0.75
1764,1,CLOSE,19274.09,3750.0,0.75
1764,1,OPEN,19968.48,3750.0,0.75
1765,1,CLOSE,19569.11,3750.0,0.75
1765,1,CLOSE,19076.46,3750.0,0.75
1765,1,CLOSE,19066.32,3750.0,0.75
1765,1,OPEN,19552.83,3750.0,0.75
1766,1,CLOSE,19161.78,3750.0,0.75
1766,1,OPEN,19852.11,3750.0,0.75
1766,1,OPEN,19752.35,3750.0,0.75
1766,1,OPEN,19353.31,3750.0,0.75
1767,1,CLOSE,19455.07,3750.0,0.75
1767,1,OPEN,19552.83,3750.0,0.75
1768,1,OPEN,19852.11,3750.0,0.75
1769,1,CLOSE,19455.07,3750.0,0.75
1769,1,CLOSE,19161.78,3750.0,0.75
1770,1,OPEN,19852.11,3750.0,0.75
1770,1,OPEN,19552.83,3750.0,0.75
1771,1,CLOSE,19455.07,3750.0,0.75
1771,1,CLOSE,19161.78,3750.0,0.75
1772,1,OPEN,19852.11,3750.0,0.75
1772,1,OPEN,19552.83,3750.0,0.75
1773,1,CLOSE,19455.07,3750.0,0.75
1773,1,CLOSE,19161.78,3750.0,0.75
1774,1,OPEN,19852.11,3750.0,0.75
1774,1,OPEN,19552.83,3750.0,0.75
1775,1,CLOSE,19455.07,3750.0,0.75
1775,1,CLOSE,19161.78,3750.0,0.75
1776,1,CLOSE,18962.26,3750.0,0.75
1776,1,OPEN,19852.11,3750.0,0.75
1776,1,OPEN,19552.83,3750.0,0.75
1777,1,CLOSE,19455.07,3750.0,0.75
1777,1,CLOSE,19161.78,3750.0,0.75
1777,1,OPEN,19752.35,3750.0,0.75
1778,1,OPEN,19852.11,3750.0,0.75
1778,1,OPEN,19552.83,3750.0,0.75
1779,1,CLOSE,19455.07,3750.0,0.75
1779,1,CLOSE,19161.78,3750.0,0.75
1780,1,OPEN,19852.11,3750.0,0.75
1780,1,OPEN,19552.83,3750.0,0.75
1781,1,CLOSE,19455.07,3750.0,0.75
1781,1,CLOSE,19161.78,3750.0,0.75
1782,1,OPEN,19852.11,3750.0,0.75
1782,1,OPEN,19552.83,3750.0,0.75
1783,1,CLOSE,19455.07,3750.0,0.75
1783,1,CLOSE,19161.78,3750.0,0.75
1784,1,OPEN,19852.11,3750.0,0.75
1784,1,OPEN,19552.83,3750.0,0.75
1785,1,CLOSE,19455.07,3750.0,0.75
1785,1,CLOSE,19161.78,3750.0,0.75
1786,1,OPEN,19852.11,3750.0,0.75
1786,1,OPEN,19552.83,3750.0,0.75
1787,1,CLOSE,19455.07,3750.0,0.75
1788,1,CLOSE,19161.78,3750.0,0.75
1788,1,OPEN,19852.11,3750.0,0.75
1789,1,CLOSE,19455.07,3750.0,0.75
1789,1,OPEN,19552.83,3750.0,0.75
1790,1,OPEN,19852.11,3750.0,0.75
1791,1,CLOSE,19455.07,3750.0,0.75
1792,1,CLOSE,19161.78,3750.0,0.75
1792,1,OPEN,19852.11,3750.0,0.75
1793,1,CLOSE,19455.07,3750.0,0.75
1793,1,OPEN,19552.83,3750.0,0.75
1794,1,CLOSE,19161.78,3750.0,0.75
1794,1,OPEN,19852.11,3750.0,0.75
1795,1,CLOSE,19455.07,3750.0,0.75
1795,1,OPEN,19552.83,3750.0,0.75
1796,1,CLOSE,18962.26,3750.0,0.75
1796,1,CLOSE,19161.78,3750.0,0.75
1796,1,OPEN,19852.11,3750.0,0.75
1797,1,CLOSE,19455.07,3750.0,0.75
1797,1,OPEN,19752.35,3750.0,0.75
1797,1,OPEN,19552.83,3750.0,0.75
1798,1,CLOSE,19161.78,3750.0,0.75
1798,1,OPEN,19852.11,3750.0,0.75
1799,1,CLOSE,19455.07,3750.0,0.75
1799,1,OPEN,19552.83,3750.0,0.75
1800,1,CLOSE,19161.78,3750.0,0.75
1800,1,OPEN,19852.11,3750.0,0.75
1801,1,CLOSE,19455.07,3750.0,0.75
1801,1,OPEN,19552.83,3750.0,0.75
1802,1,CLOSE,19161.78,3750.0,0.75
1802,1,OPEN,19852.11,3750.0,0.75
1803,1,CLOSE,19455.07,3750.0,0.75
1803,1,OPEN,19552.83,3750.0,0.75
1804,1,CLOSE,19161.78,3750.0,0.75
1804,1,OPEN,19852.11,3750.0,0.75
1805,1,CLOSE,19455.07,3750.0,0.75
1805,1,OPEN,19552.83,3750.0,0.75
1806,1,CLOSE,19161.78,3750.0,0.75
1806,1,OPEN,19852.11,3750.0,0.75
1807,1,CLOSE,19455.07,3750.0,0.75
1807,1,OPEN,19552.83,3750.0,0.75
1808,1,CLOSE,18962.26,3750.0,0.75
1808,1,CLOSE,19161.78,3750.0,0.75
1808,1,OPEN,19852.11,3750.0,0.75
1809,1,CLOSE,19455.07,3750.0,0.75
1809,1,OPEN,19752.35,3750.0,0.75
1809,1,OPEN,19552.83,3750.0,0.75
1810,1,CLOSE,18962.26,3750.0,0.75
1810,1,CLOSE,19161.78,3750.0,0.75
1810,1,OPEN,19852.11,3750.0,0.75
1811,1,CLOSE,19455.07,3750.0,0.75
1811,1,OPEN,19752.35,3750.0,0.75
1811,1,OPEN,19552.83,3750.0,0.75
1812,1,CLOSE,18962.26,3750.0,0.75
1812,1,CLOSE,19161.78,3750.0,0.75
1812,1,OPEN,19852.11,3750.0,0.75
1813,1,CLOSE,19455.07,3750.0,0.75
1813,1,OPEN,19752.35,3750.0,0.75
1813,1,OPEN,19552.83,3750.0,0.75
1814,1,CLOSE,18962.26,3750.0,0.75
1814,1,CLOSE,19161.78,3750.0,0.75
1814,1,OPEN,19852.11,3750.0,0.75
1815,1,CLOSE,19455.07,3750.0,0.75
1815,1,OPEN,19752.35,3750.0,0.75
1815,1,OPEN,19552.83,3750.0,0.75
1816,1,CLOSE,19161.78,3750.0,0.75
1816,1,OPEN,19852.11,3750.0,0.75
1817,1,CLOSE,19455.07,3750.0,0.75
1817,1,OPEN,19552.83,3750.0,0.75
1818,1,CLOSE,19161.78,3750.0,0.75
1818,1,OPEN,19852.11,3750.0,0.75
1819,1,CLOSE,19455.07,3750.0,0.75
1819,1,OPEN,19552.83,3750.0,0.75
1820,1,CLOSE,19161.78,3750.0,0.75
1820,1,OPEN,19852.11,3750.0,0.75
1821,1,CLOSE,19455.07,3750.0,0.75
1821,1,OPEN,19552.83,3750.0,0.75
1822,1,CLOSE,19161.78,3750.0,0.75
1822,1,OPEN,19852.11,3750.0,0.75
1823,1,CLOSE,19455.07,3750.0,0.75
1823,1,OPEN,19552.83,3750.0,0.75
1824,1,CLOSE,19161.78,3750.0,0.75
1824,1,OPEN,19852.11,3750.0,0.75
1825,1,CLOSE,19455.07,3750.0,0.75
1825,1,OPEN,19552.83,3750.0,0.75
1826,1,CLOSE,19161.78,3750.0,0.75
1826,1,OPEN,19852.11,3750.0,0.75
1827,1,CLOSE,19455.07,3750.0,0.75
1827,1,OPEN,19552.83,3750.0,0.75
1828,1,CLOSE,19161.78,3750.0,0.75
1828,1,OPEN,19852.11,3750.0,0.75
1829,1,CLOSE,19455.07,3750.0,0.75
1829,1,OPEN,19552.83,3750.0,0.75
1830,1,CLOSE,19161.78,3750.0,0.75
1830,1,OPEN,19852.11,3750.0,0.75
1831,1,CLOSE,19455.07,3750.0,0.75
1831,1,OPEN,19552.83,3750.0,0.75
1832,1,CLOSE,19161.78,3750.0,0.75
1832,1,OPEN,19852.11,3750.0,0.75
1833,1,CLOSE,19455.07,3750.0,0.75
1833,1,OPEN,19552.83,3750.0,0.75
1834,1,CLOSE,19161.78,3750.0,0.75
1834,1,OPEN,19852.11,3750.0,0.75
1835,1,CLOSE,19455.07,3750.0,0.75
1835,1,OPEN,19552.83,3750.0,0.75
1836,1,CLOSE,19161.78,3750.0,0.75
1836,1,OPEN,19852.11,3750.0,0.75
1837,1,CLOSE,19455.07,3750.0,0.75
1837,1,OPEN,19552.83,3750.0,0.75
1838,1,OPEN,19852.11,3750.0,0.75
1839,1,CLOSE,19455.07,3750.0,0.75
1840,1,OPEN,19852.11,3750.0,0.75
1841,1,CLOSE,19455.07,3750.0,0.75
1841,1,CLOSE,19161.78,3750.0,0.75
1842,1,OPEN,19852.11,3750.0,0.75
1842,1,OPEN,19552.83,3750.0,0.75
1843,1,CLOSE,19455.07,3750.0,0.75
1844,1,OPEN,19852.11,3750.0,0.75
1845,1,CLOSE,19455.07,3750.0,0.75
1846,1,OPEN,19852.11,3750.0,0.75
1847,1,CLOSE,19455.07,3750.0,0.75
1848,1,OPEN,19852.11,3750.0,0.75
1849,1,CLOSE,19455.07,3750.0,0.75
1850,1,OPEN,19852.11,3750.0,0.75
1851,1,CLOSE,19455.07,3750.0,0.75
1852,1,OPEN,19852.11,3750.0,0.75
1853,1,CLOSE,19455.07,3750.0,0.75
1854,1,CLOSE,19161.78,3750.0,0.75
1854,1,OPEN,19852.11,3750.0,0.75
1855,1,CLOSE,19455.07,3750.0,0.75
1855,1,OPEN,19552.83,3750.0,0.75
1856,1,CLOSE,19161.78,3750.0,0.75
1856,1,OPEN,19852.11,3750.0,0.75
1857,1,CLOSE,19455.07,3750.0,0.75
1857,1,OPEN,19552.83,3750.0,0.75
1858,1,OPEN,19852.11,3750.0,0.75
1859,1,CLOSE,19455.07,3750.0,0.75
1859,1,CLOSE,19161.78,3750.0,0.75
1860,1,OPEN,19852.11,3750.0,0.75
1860,1,OPEN,19552.83,3750.0,0.75
1861,1,CLOSE,19455.07,3750.0,0.75
1861,1,CLOSE,19161.78,3750.0,0.75
1862,1,OPEN,19852.11,3750.0,0.75
1862,1,OPEN,19552.83,3750.0,0.75
1863,1,CLOSE,19455.07,3750.0,0.75
1864,1,OPEN,19852.11,3750.0,0.75
1865,1,CLOSE,19455.07,3750.0,0.75
1866,1,CLOSE,19409.56,3750.0,0.75
1866,1,OPEN,19852.11,3750.0,0.75
1867,1,CLOSE,19455.07,3750.0,0.75
1868,1,OPEN,19852.11,3750.0,0.75
1869,1,CLOSE,19455.07,3750.0,0.75
1870,1,OPEN,19852.11,3750.0,0.75
1873,1,CLOSE,19455.07,3750.0,0.75
1873,1,CLOSE,19488.71,3750.0,0.75
1874,1,OPEN,19852.11,3750.0,0.75
1874,1,OPEN,19552.83,3750.0,0.75
1875,1,CLOSE,19455.07,3750.0,0.75
1876,1,OPEN,19852.11,3750.0,0.75
1876,1,OPEN,19263.99,3750.0,0.75
1877,1,CLOSE,19455.07,3750.0,0.75
1878,1,OPEN,19852.11,3750.0,0.75
1879,1,CLOSE,19455.07,3750.0,0.75
1880,1,OPEN,19852.11,3750.0,0.75
1881,1,CLOSE,19455.07,3750.0,0.75
1882,1,OPEN,19852.11,3750.0,0.75
1883,1,CLOSE,19455.07,3750.0,0.75
1884,1,OPEN,19852.11,3750.0,0.75
1885,1,CLOSE,19455.07,3750.0,0.75
1886,1,CLOSE,19161.78,3750.0,0.75
1886,1,CLOSE,19205.45,3750.0,0.75
1886,1,OPEN,19852.11,3750.0,0.75
1887,1,CLOSE,19455.07,3750.0,0.75
1887,1,OPEN,19552.83,3750.0,0.75
1887,1,OPEN,19353.31,3750.0,0.75
1888,1,OPEN,19852.11,3750.0,0.75
1889,1,CLOSE,19455.07,3750.0,0.75
1890,1,OPEN,19852.11,3750.0,0.75
1891,1,CLOSE,19455.07,3750.0,0.75
1892,1,OPEN,19852.11,3750.0,0.75
1893,1,CLOSE,19455.07,3750.0,0.75
1894,1,OPEN,19852.11,3750.0,0.75
1895,1,CLOSE,19455.07,3750.0,0.75
1896,1,OPEN,19852.11,3750.0,0.75
1897,1,CLOSE,19455.07,3750.0,0.75
1898,1,OPEN,19852.11,3750.0,0.75
1899,1,CLOSE,19455.07,3750.0,0.75
1900,1,OPEN,19852.11,3750.0,0.75
1901,1,CLOSE,19455.07,3750.0,0.75
1902,1,OPEN,19852.11,3750.0,0.75
1903,1,CLOSE,19455.07,3750.0,0.75
1904,1,OPEN,19852.11,3750.0,0.75
1905,1,CLOSE,19455.07,3750.0,0.75
1906,1,OPEN,19852.11,3750.0,0.75
1907,1,CLOSE,19455.07,3750.0,0.75
1908,1,OPEN,19852.11,3750.0,0.75
1909,1,CLOSE,19455.07,3750.0,0.75
1910,1,OPEN,19852.11,3750.0,0.75
1912,1,CLOSE,19837.15,3750.0,0.75
1913,1,CLOSE,20050.63,3750.0,0.75
1913,1,CLOSE,20048.64,3750.0,0.75
1913,1,CLOSE,19943.89,3750.0,0.75
1913,-1,OPEN,20051.63,3750.0,0.75
1913,-1,OPEN,20151.39,3750.0,0.75
1915,-1,CLOSE,20369.79,3750.0,0.75
1927,-1,CLOSE,20377.75,3750.0,0.75
2150,-1,OPEN,21190.42,3750.0,0.75
2150,-1,OPEN,21295.85,3750.0,0.75
2151,-1,CLOSE,20978.52,3750.0,0.75
2151,-1,CLOSE,20976.41,3750.0,0.75
2156,-1,OPEN,21135.86,3750.0,0.75
2156,-1,OPEN,21133.74,3750.0,0.75
2177,-1,CLOSE,21319.29,3750.0,0.75
2177,-1,CLOSE,21319.29,3750.0,0.75
2236,1,OPEN,19900.25,3750.0,0.75
2236,1,OPEN,19898.27,3750.0,0.75
2236,1,OPEN,19794.31,3750.0,0.75
2236,1,OPEN,19688.37,3750.0,0.75
2237,1,CLOSE,19502.25,3750.0,0.75
2237,1,CLOSE,19398.42,3750.0,0.75
2238,1,OPEN,21373.25,3750.0,0.75
2238,1,OPEN,21051.04,3750.0,0.75
2239,1,CLOSE,20945.78,3750.0,0.75
2239,1,CLOSE,20630.02,3750.0,0.75
2240,1,OPEN,21373.25,3750.0,0.75
2240,1,OPEN,21051.04,3750.0,0.75
2241,1,CLOSE,20945.78,3750.0,0.75
2241,1,CLOSE,20630.02,3750.0,0.75
2242,1,OPEN,21373.25,3750.0,0.75
2242,1,OPEN,21051.04,3750.0,0.75
2243,1,CLOSE,20945.78,3750.0,0.75
2243,1,CLOSE,20630.02,3750.0,0.75
2244,1,OPEN,21373.25,3750.0,0.75
2244,1,OPEN,21051.04,3750.0,0.75
2245,1,CLOSE,20945.78,3750.0,0.75
2245,1,CLOSE,20630.02,3750.0,0.75
2246,1,OPEN,21373.25,3750.0,0.75
2246,1,OPEN,21051.04,3750.0,0.75
2247,1,CLOSE,19520.97,3750.0,0.75
2247,1,CLOSE,19520.97,3750.0,0.75
2247,1,CLOSE,19520.97,3750.0,0.75
2247,1,CLOSE,19520.97,3750.0,0.75
2473,1,OPEN,21239.43,3750.0,0.75
2473,1,OPEN,21132.7,3750.0,0.75
2473,1,OPEN,20919.24,3750.0,0.75
2473,1,OPEN,20705.78,3750.0,0.75
2474,1,CLOSE,20814.64,3750.0,0.75
2474,1,CLOSE,20287.39,3750.0,0.75
2474,1,CLOSE,20500.85,3750.0,0.75
2474,1,CLOSE,19877.54,3750.0,0.75
2475,1,OPEN,21203.45,3750.0,0.75
2475,1,OPEN,21096.9,3750.0,0.75
2475,1,OPEN,20883.8,3750.0,0.75
2475,1,OPEN,20670.7,3750.0,0.75
2476,1,CLOSE,20779.38,3750.0,0.75
2476,1,CLOSE,20253.02,3750.0,0.75
2476,1,CLOSE,20466.12,3750.0,0.75
2476,1,CLOSE,19843.87,3750.0,0.75
